dataset_id,protocol_id,n_sub,replicate_id,classifier_id,fold_id,auc
synthetic_pilot,cv5,500,6,rf,5,0.7296874999999999
synthetic_pilot,cv5,500,6,gb,1,0.608125
synthetic_pilot,cv5,500,6,gb,2,0.63625
synthetic_pilot,cv5,500,6,gb,3,0.79625
synthetic_pilot,cv5,500,6,gb,4,0.745
synthetic_pilot,cv5,500,6,gb,5,0.75125
synthetic_pilot,cv5,500,7,logreg,1,0.818125
synthetic_pilot,cv5,500,7,logreg,2,0.79625
synthetic_pilot,cv5,500,7,logreg,3,0.844375
synthetic_pilot,cv5,500,7,logreg,4,0.800625
synthetic_pilot,cv5,500,7,logreg,5,0.823125
synthetic_pilot,cv5,500,7,knn,1,0.6853125
synthetic_pilot,cv5,500,7,knn,2,0.5715625000000001
synthetic_pilot,cv5,500,7,knn,3,0.59
synthetic_pilot,cv5,500,7,knn,4,0.7481249999999999
synthetic_pilot,cv5,500,7,knn,5,0.7303125
synthetic_pilot,cv5,500,7,dtree,1,0.625625
synthetic_pilot,cv5,500,7,dtree,2,0.5196875
synthetic_pilot,cv5,500,7,dtree,3,0.575
synthetic_pilot,cv5,500,7,dtree,4,0.5481250000000001
synthetic_pilot,cv5,500,7,dtree,5,0.7206250000000001
synthetic_pilot,cv5,500,7,svm,1,0.7787499999999999
synthetic_pilot,cv5,500,7,svm,2,0.8106249999999999
synthetic_pilot,cv5,500,7,svm,3,0.791875
synthetic_pilot,cv5,500,7,svm,4,0.85125
synthetic_pilot,cv5,500,7,svm,5,0.785
synthetic_pilot,cv5,500,7,rf,1,0.7646875
synthetic_pilot,cv5,500,7,rf,2,0.8275
synthetic_pilot,cv5,500,7,rf,3,0.768125
synthetic_pilot,cv5,500,7,rf,4,0.8209375
synthetic_pilot,cv5,500,7,rf,5,0.8015625
synthetic_pilot,cv5,500,7,gb,1,0.811875
synthetic_pilot,cv5,500,7,gb,2,0.806875
synthetic_pilot,cv5,500,7,gb,3,0.80875
synthetic_pilot,cv5,500,7,gb,4,0.7793749999999999
synthetic_pilot,cv5,500,7,gb,5,0.79375
synthetic_pilot,cv5,500,8,logreg,1,0.780625
synthetic_pilot,cv5,500,8,logreg,2,0.8300000000000001
synthetic_pilot,cv5,500,8,logreg,3,0.793125
synthetic_pilot,cv5,500,8,logreg,4,0.7949999999999999
synthetic_pilot,cv5,500,8,logreg,5,0.8274999999999999
synthetic_pilot,cv5,500,8,knn,1,0.7181250000000001
synthetic_pilot,cv5,500,8,knn,2,0.73
synthetic_pilot,cv5,500,8,knn,3,0.59375
synthetic_pilot,cv5,500,8,knn,4,0.6803125000000001
synthetic_pilot,cv5,500,8,knn,5,0.7396875
synthetic_pilot,cv5,500,8,dtree,1,0.6165625
synthetic_pilot,cv5,500,8,dtree,2,0.6431250000000001
synthetic_pilot,cv5,500,8,dtree,3,0.69125
synthetic_pilot,cv5,500,8,dtree,4,0.5734375
synthetic_pilot,cv5,500,8,dtree,5,0.5896874999999999
synthetic_pilot,cv5,500,8,svm,1,0.8162499999999999
synthetic_pilot,cv5,500,8,svm,2,0.803125
synthetic_pilot,cv5,500,8,svm,3,0.780625
synthetic_pilot,cv5,500,8,svm,4,0.74
synthetic_pilot,cv5,500,8,svm,5,0.8300000000000001
synthetic_pilot,cv5,500,8,rf,1,0.7859375
synthetic_pilot,cv5,500,8,rf,2,0.775625
synthetic_pilot,cv5,500,8,rf,3,0.7143750000000001
synthetic_pilot,cv5,500,8,rf,4,0.7812500000000001
synthetic_pilot,cv5,500,8,rf,5,0.7678125
synthetic_pilot,cv5,500,8,gb,1,0.806875
synthetic_pilot,cv5,500,8,gb,2,0.769375
synthetic_pilot,cv5,500,8,gb,3,0.75
synthetic_pilot,cv5,500,8,gb,4,0.67625
synthetic_pilot,cv5,500,8,gb,5,0.803125
synthetic_pilot,cv5,500,9,logreg,1,0.806875
synthetic_pilot,cv5,500,9,logreg,2,0.8775
synthetic_pilot,cv5,500,9,logreg,3,0.8025
synthetic_pilot,cv5,500,9,logreg,4,0.7543750000000001
synthetic_pilot,cv5,500,9,logreg,5,0.8225
synthetic_pilot,cv5,500,9,knn,1,0.7728125
synthetic_pilot,cv5,500,9,knn,2,0.7528125000000001
synthetic_pilot,cv5,500,9,knn,3,0.77
synthetic_pilot,cv5,500,9,knn,4,0.6449999999999999
synthetic_pilot,cv5,500,9,knn,5,0.7309375
synthetic_pilot,cv5,500,9,dtree,1,0.6209375
synthetic_pilot,cv5,500,9,dtree,2,0.6959375
synthetic_pilot,cv5,500,9,dtree,3,0.616875
synthetic_pilot,cv5,500,9,dtree,4,0.5146875
synthetic_pilot,cv5,500,9,dtree,5,0.65
synthetic_pilot,cv5,500,9,svm,1,0.836875
synthetic_pilot,cv5,500,9,svm,2,0.8437500000000001
synthetic_pilot,cv5,500,9,svm,3,0.8162500000000001
synthetic_pilot,cv5,500,9,svm,4,0.776875
synthetic_pilot,cv5,500,9,svm,5,0.85625
synthetic_pilot,cv5,500,9,rf,1,0.8075
synthetic_pilot,cv5,500,9,rf,2,0.8071875
synthetic_pilot,cv5,500,9,rf,3,0.7046875
synthetic_pilot,cv5,500,9,rf,4,0.745
synthetic_pilot,cv5,500,9,rf,5,0.81875
synthetic_pilot,cv5,500,9,gb,1,0.7887500000000001
synthetic_pilot,cv5,500,9,gb,2,0.864375
synthetic_pilot,cv5,500,9,gb,3,0.79
synthetic_pilot,cv5,500,9,gb,4,0.6875
synthetic_pilot,cv5,500,9,gb,5,0.81875
synthetic_pilot,cv5,500,10,logreg,1,0.76
synthetic_pilot,cv5,500,10,logreg,2,0.818125
synthetic_pilot,cv5,500,10,logreg,3,0.7525
synthetic_pilot,cv5,500,10,logreg,4,0.7737499999999999
synthetic_pilot,cv5,500,10,logreg,5,0.735625
synthetic_pilot,cv5,500,10,knn,1,0.6031249999999999
synthetic_pilot,cv5,500,10,knn,2,0.6678124999999999
synthetic_pilot,cv5,500,10,knn,3,0.69
synthetic_pilot,cv5,500,10,knn,4,0.635
synthetic_pilot,cv5,500,10,knn,5,0.5615625
synthetic_pilot,cv5,500,10,dtree,1,0.39656250000000004
synthetic_pilot,cv5,500,10,dtree,2,0.7831250000000001
synthetic_pilot,cv5,500,10,dtree,3,0.6068749999999999
synthetic_pilot,cv5,500,10,dtree,4,0.7234375
synthetic_pilot,cv5,500,10,dtree,5,0.58625
synthetic_pilot,cv5,500,10,svm,1,0.734375
synthetic_pilot,cv5,500,10,svm,2,0.844375
synthetic_pilot,cv5,500,10,svm,3,0.71
synthetic_pilot,cv5,500,10,svm,4,0.798125
synthetic_pilot,cv5,500,10,svm,5,0.73
synthetic_pilot,cv5,500,10,rf,1,0.7471874999999999
synthetic_pilot,cv5,500,10,rf,2,0.81875
synthetic_pilot,cv5,500,10,rf,3,0.6528125
synthetic_pilot,cv5,500,10,rf,4,0.8162499999999999
synthetic_pilot,cv5,500,10,rf,5,0.72875
synthetic_pilot,cv5,500,10,gb,1,0.69875
synthetic_pilot,cv5,500,10,gb,2,0.8212499999999999
synthetic_pilot,cv5,500,10,gb,3,0.66
synthetic_pilot,cv5,500,10,gb,4,0.858125
synthetic_pilot,cv5,500,10,gb,5,0.67625
synthetic_pilot,cv5,500,11,logreg,1,0.7393749999999999
synthetic_pilot,cv5,500,11,logreg,2,0.8662500000000001
synthetic_pilot,cv5,500,11,logreg,3,0.765
synthetic_pilot,cv5,500,11,logreg,4,0.7581249999999999
synthetic_pilot,cv5,500,11,logreg,5,0.675625
synthetic_pilot,cv5,500,11,knn,1,0.616875
synthetic_pilot,cv5,500,11,knn,2,0.6659375000000001
synthetic_pilot,cv5,500,11,knn,3,0.6025
synthetic_pilot,cv5,500,11,knn,4,0.6071875
synthetic_pilot,cv5,500,11,knn,5,0.64375
synthetic_pilot,cv5,500,11,dtree,1,0.6224999999999999
synthetic_pilot,cv5,500,11,dtree,2,0.6768749999999999
synthetic_pilot,cv5,500,11,dtree,3,0.6921875000000001
synthetic_pilot,cv5,500,11,dtree,4,0.64625
synthetic_pilot,cv5,500,11,dtree,5,0.69875
synthetic_pilot,cv5,500,11,svm,1,0.7668750000000001
synthetic_pilot,cv5,500,11,svm,2,0.805
synthetic_pilot,cv5,500,11,svm,3,0.69125
synthetic_pilot,cv5,500,11,svm,4,0.740625
synthetic_pilot,cv5,500,11,svm,5,0.7293750000000001
synthetic_pilot,cv5,500,11,rf,1,0.7534375000000001
synthetic_pilot,cv5,500,11,rf,2,0.766875
synthetic_pilot,cv5,500,11,rf,3,0.61625
synthetic_pilot,cv5,500,11,rf,4,0.705
synthetic_pilot,cv5,500,11,rf,5,0.7406250000000001
synthetic_pilot,cv5,500,11,gb,1,0.7375
synthetic_pilot,cv5,500,11,gb,2,0.8
synthetic_pilot,cv5,500,11,gb,3,0.718125
synthetic_pilot,cv5,500,11,gb,4,0.79625
synthetic_pilot,cv5,500,11,gb,5,0.764375
synthetic_pilot,cv5,500,12,logreg,1,0.713125
synthetic_pilot,cv5,500,12,logreg,2,0.7706250000000001
synthetic_pilot,cv5,500,12,logreg,3,0.7587499999999999
synthetic_pilot,cv5,500,12,logreg,4,0.71875
synthetic_pilot,cv5,500,12,logreg,5,0.7156250000000001
synthetic_pilot,cv5,500,12,knn,1,0.6984375
synthetic_pilot,cv5,500,12,knn,2,0.6662500000000001
synthetic_pilot,cv5,500,12,knn,3,0.6859375
synthetic_pilot,cv5,500,12,knn,4,0.6875
synthetic_pilot,cv5,500,12,knn,5,0.5625
synthetic_pilot,cv5,500,12,dtree,1,0.6724999999999999
synthetic_pilot,cv5,500,12,dtree,2,0.5546875000000001
synthetic_pilot,cv5,500,12,dtree,3,0.5740625
synthetic_pilot,cv5,500,12,dtree,4,0.6090625000000001
synthetic_pilot,cv5,500,12,dtree,5,0.5825
synthetic_pilot,cv5,500,12,svm,1,0.72625
synthetic_pilot,cv5,500,12,svm,2,0.8075
synthetic_pilot,cv5,500,12,svm,3,0.695
synthetic_pilot,cv5,500,12,svm,4,0.804375
synthetic_pilot,cv5,500,12,svm,5,0.70125
synthetic_pilot,cv5,500,12,rf,1,0.6909374999999999
synthetic_pilot,cv5,500,12,rf,2,0.7175
synthetic_pilot,cv5,500,12,rf,3,0.8006250000000001
synthetic_pilot,cv5,500,12,rf,4,0.7571875
synthetic_pilot,cv5,500,12,rf,5,0.649375
synthetic_pilot,cv5,500,12,gb,1,0.73875
synthetic_pilot,cv5,500,12,gb,2,0.74875
synthetic_pilot,cv5,500,12,gb,3,0.73
synthetic_pilot,cv5,500,12,gb,4,0.7424999999999999
synthetic_pilot,cv5,500,12,gb,5,0.756875
synthetic_pilot,cv5,500,13,logreg,1,0.8006249999999999
synthetic_pilot,cv5,500,13,logreg,2,0.7825
synthetic_pilot,cv5,500,13,logreg,3,0.7799999999999999
synthetic_pilot,cv5,500,13,logreg,4,0.86
synthetic_pilot,cv5,500,13,logreg,5,0.82125
synthetic_pilot,cv5,500,13,knn,1,0.63125
synthetic_pilot,cv5,500,13,knn,2,0.6446874999999999
synthetic_pilot,cv5,500,13,knn,3,0.7265625
synthetic_pilot,cv5,500,13,knn,4,0.6656249999999999
synthetic_pilot,cv5,500,13,knn,5,0.76
synthetic_pilot,cv5,500,13,dtree,1,0.5996875
synthetic_pilot,cv5,500,13,dtree,2,0.625
synthetic_pilot,cv5,500,13,dtree,3,0.6375
synthetic_pilot,cv5,500,13,dtree,4,0.61875
synthetic_pilot,cv5,500,13,dtree,5,0.7346875
synthetic_pilot,cv5,500,13,svm,1,0.795
synthetic_pilot,cv5,500,13,svm,2,0.7150000000000001
synthetic_pilot,cv5,500,13,svm,3,0.78125
synthetic_pilot,cv5,500,13,svm,4,0.78625
synthetic_pilot,cv5,500,13,svm,5,0.8162499999999999
synthetic_pilot,cv5,500,13,rf,1,0.7753125000000001
synthetic_pilot,cv5,500,13,rf,2,0.755
synthetic_pilot,cv5,500,13,rf,3,0.7815625
synthetic_pilot,cv5,500,13,rf,4,0.6937500000000001
synthetic_pilot,cv5,500,13,rf,5,0.8128124999999999
synthetic_pilot,cv5,500,13,gb,1,0.775625
synthetic_pilot,cv5,500,13,gb,2,0.78
synthetic_pilot,cv5,500,13,gb,3,0.823125
synthetic_pilot,cv5,500,13,gb,4,0.76375
synthetic_pilot,cv5,500,13,gb,5,0.7768750000000001
synthetic_pilot,cv5,500,14,logreg,1,0.7631249999999999
synthetic_pilot,cv5,500,14,logreg,2,0.763125
synthetic_pilot,cv5,500,14,logreg,3,0.76
synthetic_pilot,cv5,500,14,logreg,4,0.889375
synthetic_pilot,cv5,500,14,logreg,5,0.858125
synthetic_pilot,cv5,500,14,knn,1,0.66375
synthetic_pilot,cv5,500,14,knn,2,0.7075
synthetic_pilot,cv5,500,14,knn,3,0.625
synthetic_pilot,cv5,500,14,knn,4,0.6621875
synthetic_pilot,cv5,500,14,knn,5,0.819375
synthetic_pilot,cv5,500,14,dtree,1,0.7103125
synthetic_pilot,cv5,500,14,dtree,2,0.7003125
synthetic_pilot,cv5,500,14,dtree,3,0.6403125000000001
synthetic_pilot,cv5,500,14,dtree,4,0.57
synthetic_pilot,cv5,500,14,dtree,5,0.6615624999999999
synthetic_pilot,cv5,500,14,svm,1,0.78375
synthetic_pilot,cv5,500,14,svm,2,0.7525
synthetic_pilot,cv5,500,14,svm,3,0.763125
synthetic_pilot,cv5,500,14,svm,4,0.806875
synthetic_pilot,cv5,500,14,svm,5,0.896875
synthetic_pilot,cv5,500,14,rf,1,0.7556250000000001
synthetic_pilot,cv5,500,14,rf,2,0.744375
synthetic_pilot,cv5,500,14,rf,3,0.7312499999999998
synthetic_pilot,cv5,500,14,rf,4,0.795625
synthetic_pilot,cv5,500,14,rf,5,0.79625
synthetic_pilot,cv5,500,14,gb,1,0.77625
synthetic_pilot,cv5,500,14,gb,2,0.75
synthetic_pilot,cv5,500,14,gb,3,0.71875
synthetic_pilot,cv5,500,14,gb,4,0.7906249999999999
synthetic_pilot,cv5,500,14,gb,5,0.826875
synthetic_pilot,cv5,500,15,logreg,1,0.81625
synthetic_pilot,cv5,500,15,logreg,2,0.72125
synthetic_pilot,cv5,500,15,logreg,3,0.8093750000000001
synthetic_pilot,cv5,500,15,logreg,4,0.7825000000000001
synthetic_pilot,cv5,500,15,logreg,5,0.745
synthetic_pilot,cv5,500,15,knn,1,0.6259375
synthetic_pilot,cv5,500,15,knn,2,0.643125
synthetic_pilot,cv5,500,15,knn,3,0.6615625
synthetic_pilot,cv5,500,15,knn,4,0.7259375
synthetic_pilot,cv5,500,15,knn,5,0.58375
synthetic_pilot,cv5,500,15,dtree,1,0.6587500000000001
synthetic_pilot,cv5,500,15,dtree,2,0.666875
synthetic_pilot,cv5,500,15,dtree,3,0.6928124999999999
synthetic_pilot,cv5,500,15,dtree,4,0.641875
synthetic_pilot,cv5,500,15,dtree,5,0.578125
synthetic_pilot,cv5,500,15,svm,1,0.706875
synthetic_pilot,cv5,500,15,svm,2,0.828125
synthetic_pilot,cv5,500,15,svm,3,0.774375
synthetic_pilot,cv5,500,15,svm,4,0.7737499999999999
synthetic_pilot,cv5,500,15,svm,5,0.69
synthetic_pilot,cv5,500,15,rf,1,0.619375
synthetic_pilot,cv5,500,15,rf,2,0.71875
synthetic_pilot,cv5,500,15,rf,3,0.7375
synthetic_pilot,cv5,500,15,rf,4,0.71375
synthetic_pilot,cv5,500,15,rf,5,0.649375
synthetic_pilot,cv5,500,15,gb,1,0.73
synthetic_pilot,cv5,500,15,gb,2,0.76
synthetic_pilot,cv5,500,15,gb,3,0.7181249999999999
synthetic_pilot,cv5,500,15,gb,4,0.6893750000000001
synthetic_pilot,cv5,500,15,gb,5,0.701875
synthetic_pilot,cv5,500,16,logreg,1,0.804375
synthetic_pilot,cv5,500,16,logreg,2,0.7537499999999999
synthetic_pilot,cv5,500,16,logreg,3,0.73625
synthetic_pilot,cv5,500,16,logreg,4,0.838125
synthetic_pilot,cv5,500,16,logreg,5,0.761875
synthetic_pilot,cv5,500,16,knn,1,0.7325
synthetic_pilot,cv5,500,16,knn,2,0.714375
synthetic_pilot,cv5,500,16,knn,3,0.6234375000000001
synthetic_pilot,cv5,500,16,knn,4,0.69
synthetic_pilot,cv5,500,16,knn,5,0.550625
synthetic_pilot,cv5,500,16,dtree,1,0.7025
synthetic_pilot,cv5,500,16,dtree,2,0.5746875
synthetic_pilot,cv5,500,16,dtree,3,0.58875
synthetic_pilot,cv5,500,16,dtree,4,0.7056250000000001
synthetic_pilot,cv5,500,16,dtree,5,0.664375
synthetic_pilot,cv5,500,16,svm,1,0.84125
synthetic_pilot,cv5,500,16,svm,2,0.845625
synthetic_pilot,cv5,500,16,svm,3,0.683125
synthetic_pilot,cv5,500,16,svm,4,0.8418750000000002
synthetic_pilot,cv5,500,16,svm,5,0.753125
synthetic_pilot,cv5,500,16,rf,1,0.8084375
synthetic_pilot,cv5,500,16,rf,2,0.8278125000000002
synthetic_pilot,cv5,500,16,rf,3,0.6196875000000001
synthetic_pilot,cv5,500,16,rf,4,0.8300000000000001
synthetic_pilot,cv5,500,16,rf,5,0.7553124999999999
synthetic_pilot,cv5,500,16,gb,1,0.785
synthetic_pilot,cv5,500,16,gb,2,0.8624999999999999
synthetic_pilot,cv5,500,16,gb,3,0.694375
synthetic_pilot,cv5,500,16,gb,4,0.84875
synthetic_pilot,cv5,500,16,gb,5,0.765625
synthetic_pilot,cv5,500,17,logreg,1,0.7775
synthetic_pilot,cv5,500,17,logreg,2,0.7731250000000001
synthetic_pilot,cv5,500,17,logreg,3,0.691875
synthetic_pilot,cv5,500,17,logreg,4,0.715
synthetic_pilot,cv5,500,17,logreg,5,0.833125
synthetic_pilot,cv5,500,17,knn,1,0.72125
synthetic_pilot,cv5,500,17,knn,2,0.6475
synthetic_pilot,cv5,500,17,knn,3,0.6796875
synthetic_pilot,cv5,500,17,knn,4,0.5959375
synthetic_pilot,cv5,500,17,knn,5,0.7246875
synthetic_pilot,cv5,500,17,dtree,1,0.7825
synthetic_pilot,cv5,500,17,dtree,2,0.6303124999999999
synthetic_pilot,cv5,500,17,dtree,3,0.6737500000000001
synthetic_pilot,cv5,500,17,dtree,4,0.6446875000000001
synthetic_pilot,cv5,500,17,dtree,5,0.6659375000000001
synthetic_pilot,cv5,500,17,svm,1,0.786875
synthetic_pilot,cv5,500,17,svm,2,0.833125
synthetic_pilot,cv5,500,17,svm,3,0.720625
synthetic_pilot,cv5,500,17,svm,4,0.6224999999999999
synthetic_pilot,cv5,500,17,svm,5,0.78125
synthetic_pilot,cv5,500,17,rf,1,0.786875
synthetic_pilot,cv5,500,17,rf,2,0.8128125
synthetic_pilot,cv5,500,17,rf,3,0.7050000000000001
synthetic_pilot,cv5,500,17,rf,4,0.6209374999999999
synthetic_pilot,cv5,500,17,rf,5,0.839375
synthetic_pilot,cv5,500,17,gb,1,0.821875
synthetic_pilot,cv5,500,17,gb,2,0.8400000000000001
synthetic_pilot,cv5,500,17,gb,3,0.681875
synthetic_pilot,cv5,500,17,gb,4,0.728125
synthetic_pilot,cv5,500,17,gb,5,0.8049999999999999
synthetic_pilot,cv5,500,18,logreg,1,0.7250000000000001
synthetic_pilot,cv5,500,18,logreg,2,0.8162499999999999
synthetic_pilot,cv5,500,18,logreg,3,0.735625
synthetic_pilot,cv5,500,18,logreg,4,0.76125
synthetic_pilot,cv5,500,18,logreg,5,0.8068749999999999
synthetic_pilot,cv5,500,18,knn,1,0.705
synthetic_pilot,cv5,500,18,knn,2,0.7725
synthetic_pilot,cv5,500,18,knn,3,0.725
synthetic_pilot,cv5,500,18,knn,4,0.8021874999999999
synthetic_pilot,cv5,500,18,knn,5,0.7296875
synthetic_pilot,cv5,500,18,dtree,1,0.7649999999999999
synthetic_pilot,cv5,500,18,dtree,2,0.716875
synthetic_pilot,cv5,500,18,dtree,3,0.655625
synthetic_pilot,cv5,500,18,dtree,4,0.698125
synthetic_pilot,cv5,500,18,dtree,5,0.7496875000000001
synthetic_pilot,cv5,500,18,svm,1,0.800625
synthetic_pilot,cv5,500,18,svm,2,0.79875
synthetic_pilot,cv5,500,18,svm,3,0.759375
synthetic_pilot,cv5,500,18,svm,4,0.84625
synthetic_pilot,cv5,500,18,svm,5,0.8243750000000001
synthetic_pilot,cv5,500,18,rf,1,0.8034375
synthetic_pilot,cv5,500,18,rf,2,0.73
synthetic_pilot,cv5,500,18,rf,3,0.6846875
synthetic_pilot,cv5,500,18,rf,4,0.7946875
synthetic_pilot,cv5,500,18,rf,5,0.7946875
synthetic_pilot,cv5,500,18,gb,1,0.7975
synthetic_pilot,cv5,500,18,gb,2,0.83
synthetic_pilot,cv5,500,18,gb,3,0.716875
synthetic_pilot,cv5,500,18,gb,4,0.809375
synthetic_pilot,cv5,500,18,gb,5,0.82
synthetic_pilot,cv5,500,19,logreg,1,0.8825
synthetic_pilot,cv5,500,19,logreg,2,0.7543749999999999
synthetic_pilot,cv5,500,19,logreg,3,0.764375
synthetic_pilot,cv5,500,19,logreg,4,0.753125
synthetic_pilot,cv5,500,19,logreg,5,0.6975
synthetic_pilot,cv5,500,19,knn,1,0.8428124999999999
synthetic_pilot,cv5,500,19,knn,2,0.629375
synthetic_pilot,cv5,500,19,knn,3,0.7421875
synthetic_pilot,cv5,500,19,knn,4,0.7709374999999999
synthetic_pilot,cv5,500,19,knn,5,0.73625
synthetic_pilot,cv5,500,19,dtree,1,0.78625
synthetic_pilot,cv5,500,19,dtree,2,0.6021875
synthetic_pilot,cv5,500,19,dtree,3,0.5937499999999999
synthetic_pilot,cv5,500,19,dtree,4,0.5887500000000001
synthetic_pilot,cv5,500,19,dtree,5,0.60375
synthetic_pilot,cv5,500,19,svm,1,0.90875
synthetic_pilot,cv5,500,19,svm,2,0.785
synthetic_pilot,cv5,500,19,svm,3,0.83125
synthetic_pilot,cv5,500,19,svm,4,0.826875
synthetic_pilot,cv5,500,19,svm,5,0.755
synthetic_pilot,cv5,500,19,rf,1,0.869375
synthetic_pilot,cv5,500,19,rf,2,0.7178125000000001
synthetic_pilot,cv5,500,19,rf,3,0.7978124999999999
synthetic_pilot,cv5,500,19,rf,4,0.8181249999999999
synthetic_pilot,cv5,500,19,rf,5,0.7150000000000001
synthetic_pilot,cv5,500,19,gb,1,0.895
synthetic_pilot,cv5,500,19,gb,2,0.7168749999999999
synthetic_pilot,cv5,500,19,gb,3,0.78625
synthetic_pilot,cv5,500,19,gb,4,0.796875
synthetic_pilot,cv5,500,19,gb,5,0.75625
synthetic_pilot,cv5,500,20,logreg,1,0.715625
synthetic_pilot,cv5,500,20,logreg,2,0.87
synthetic_pilot,cv5,500,20,logreg,3,0.7512500000000001
synthetic_pilot,cv5,500,20,logreg,4,0.7925
synthetic_pilot,cv5,500,20,logreg,5,0.813125
synthetic_pilot,cv5,500,20,knn,1,0.6890624999999999
synthetic_pilot,cv5,500,20,knn,2,0.80125
synthetic_pilot,cv5,500,20,knn,3,0.635
synthetic_pilot,cv5,500,20,knn,4,0.77
synthetic_pilot,cv5,500,20,knn,5,0.7671875
synthetic_pilot,cv5,500,20,dtree,1,0.69
synthetic_pilot,cv5,500,20,dtree,2,0.6718750000000001
synthetic_pilot,cv5,500,20,dtree,3,0.5678125
synthetic_pilot,cv5,500,20,dtree,4,0.6356250000000001
synthetic_pilot,cv5,500,20,dtree,5,0.678125
synthetic_pilot,cv5,500,20,svm,1,0.7962499999999999
synthetic_pilot,cv5,500,20,svm,2,0.905
synthetic_pilot,cv5,500,20,svm,3,0.730625
synthetic_pilot,cv5,500,20,svm,4,0.8700000000000001
synthetic_pilot,cv5,500,20,svm,5,0.84
synthetic_pilot,cv5,500,20,rf,1,0.69375
synthetic_pilot,cv5,500,20,rf,2,0.9140624999999999
synthetic_pilot,cv5,500,20,rf,3,0.7475
synthetic_pilot,cv5,500,20,rf,4,0.8099999999999999
synthetic_pilot,cv5,500,20,rf,5,0.7975
synthetic_pilot,cv5,500,20,gb,1,0.713125
synthetic_pilot,cv5,500,20,gb,2,0.885625
synthetic_pilot,cv5,500,20,gb,3,0.736875
synthetic_pilot,cv5,500,20,gb,4,0.76125
synthetic_pilot,cv5,500,20,gb,5,0.79125
synthetic_pilot,cv5,500,21,logreg,1,0.7462500000000001
synthetic_pilot,cv5,500,21,logreg,2,0.725625
synthetic_pilot,cv5,500,21,logreg,3,0.768125
synthetic_pilot,cv5,500,21,logreg,4,0.828125
synthetic_pilot,cv5,500,21,logreg,5,0.675625
synthetic_pilot,cv5,500,21,knn,1,0.695
synthetic_pilot,cv5,500,21,knn,2,0.735625
synthetic_pilot,cv5,500,21,knn,3,0.8415625
synthetic_pilot,cv5,500,21,knn,4,0.68875
synthetic_pilot,cv5,500,21,knn,5,0.6649999999999999
synthetic_pilot,cv5,500,21,dtree,1,0.6556250000000001
synthetic_pilot,cv5,500,21,dtree,2,0.54125
synthetic_pilot,cv5,500,21,dtree,3,0.7228125
synthetic_pilot,cv5,500,21,dtree,4,0.594375
synthetic_pilot,cv5,500,21,dtree,5,0.46499999999999997
synthetic_pilot,cv5,500,21,svm,1,0.775625
synthetic_pilot,cv5,500,21,svm,2,0.679375
synthetic_pilot,cv5,500,21,svm,3,0.825625
synthetic_pilot,cv5,500,21,svm,4,0.860625
synthetic_pilot,cv5,500,21,svm,5,0.731875
synthetic_pilot,cv5,500,21,rf,1,0.683125
synthetic_pilot,cv5,500,21,rf,2,0.663125
synthetic_pilot,cv5,500,21,rf,3,0.836875
synthetic_pilot,cv5,500,21,rf,4,0.7434375
synthetic_pilot,cv5,500,21,rf,5,0.6171875
synthetic_pilot,cv5,500,21,gb,1,0.718125
synthetic_pilot,cv5,500,21,gb,2,0.6287500000000001
synthetic_pilot,cv5,500,21,gb,3,0.8375
synthetic_pilot,cv5,500,21,gb,4,0.723125
synthetic_pilot,cv5,500,21,gb,5,0.6543749999999999
synthetic_pilot,cv5,500,22,logreg,1,0.723125
synthetic_pilot,cv5,500,22,logreg,2,0.78
synthetic_pilot,cv5,500,22,logreg,3,0.901875
synthetic_pilot,cv5,500,22,logreg,4,0.8712500000000001
synthetic_pilot,cv5,500,22,logreg,5,0.7625
synthetic_pilot,cv5,500,22,knn,1,0.7228125000000001
synthetic_pilot,cv5,500,22,knn,2,0.6278125
synthetic_pilot,cv5,500,22,knn,3,0.770625
synthetic_pilot,cv5,500,22,knn,4,0.8225
synthetic_pilot,cv5,500,22,knn,5,0.7375
synthetic_pilot,cv5,500,22,dtree,1,0.63375
synthetic_pilot,cv5,500,22,dtree,2,0.49156249999999996
synthetic_pilot,cv5,500,22,dtree,3,0.7090624999999999
synthetic_pilot,cv5,500,22,dtree,4,0.6553125
synthetic_pilot,cv5,500,22,dtree,5,0.5675
synthetic_pilot,cv5,500,22,svm,1,0.678125
synthetic_pilot,cv5,500,22,svm,2,0.74625
synthetic_pilot,cv5,500,22,svm,3,0.8724999999999999
synthetic_pilot,cv5,500,22,svm,4,0.843125
synthetic_pilot,cv5,500,22,svm,5,0.72625
synthetic_pilot,cv5,500,22,rf,1,0.6728125
synthetic_pilot,cv5,500,22,rf,2,0.6871875
synthetic_pilot,cv5,500,22,rf,3,0.900625
synthetic_pilot,cv5,500,22,rf,4,0.8134375
synthetic_pilot,cv5,500,22,rf,5,0.6834374999999999
synthetic_pilot,cv5,500,22,gb,1,0.664375
synthetic_pilot,cv5,500,22,gb,2,0.7093750000000001
synthetic_pilot,cv5,500,22,gb,3,0.9187500000000001
synthetic_pilot,cv5,500,22,gb,4,0.8462500000000001
synthetic_pilot,cv5,500,22,gb,5,0.6843750000000001
synthetic_pilot,cv5,500,23,logreg,1,0.81
synthetic_pilot,cv5,500,23,logreg,2,0.83
synthetic_pilot,cv5,500,23,logreg,3,0.721875
synthetic_pilot,cv5,500,23,logreg,4,0.8250000000000001
